"","ID","Income.Group"
"9326",41887,"<=50K"
"9327",41888,"<=50K"
"9328",41889,"<=50K"
"9329",41890,"<=50K"
"9330",41891,"<=50K"
"9331",41892,"<=50K"
"9332",41893,">50K"
"9333",41894,"<=50K"
"9334",41895,">50K"
"9335",41896,"<=50K"
"9336",41897,">50K"
"9337",41898,"<=50K"
"9338",41899,"<=50K"
"9339",41900,"<=50K"
"9340",41901,">50K"
"9341",41902,"<=50K"
"9342",41903,"<=50K"
"9343",41904,"<=50K"
"9344",41905,"<=50K"
"9345",41906,"<=50K"
"9346",41907,">50K"
"9347",41908,"<=50K"
"9348",41909,">50K"
"9349",41910,"<=50K"
"9350",41911,"<=50K"
"9351",41912,">50K"
"9352",41913,"<=50K"
"9353",41914,">50K"
"9354",41915,">50K"
"9355",41916,"<=50K"
"9356",41917,"<=50K"
"9357",41918,"<=50K"
"9358",41919,"<=50K"
"9359",41920,"<=50K"
"9360",41921,"<=50K"
"9361",41922,">50K"
"9362",41923,"<=50K"
"9363",41924,"<=50K"
"9364",41925,"<=50K"
"9365",41926,"<=50K"
"9366",41927,"<=50K"
"9367",41928,"<=50K"
"9368",41929,"<=50K"
"9369",41930,"<=50K"
"9370",41931,"<=50K"
"9371",41932,"<=50K"
"9372",41933,">50K"
"9373",41934,"<=50K"
"9374",41935,"<=50K"
"9375",41936,"<=50K"
"9376",41937,"<=50K"
"9377",41938,"<=50K"
"9378",41939,">50K"
"9379",41940,"<=50K"
"9380",41941,"<=50K"
"9381",41942,"<=50K"
"9382",41943,"<=50K"
"9383",41944,"<=50K"
"9384",41945,">50K"
"9385",41946,"<=50K"
"9386",41947,">50K"
"9387",41948,"<=50K"
"9388",41949,"<=50K"
"9389",41950,"<=50K"
"9390",41951,"<=50K"
"9391",41952,"<=50K"
"9392",41953,">50K"
"9393",41954,"<=50K"
"9394",41955,"<=50K"
"9395",41956,"<=50K"
"9396",41957,">50K"
"9397",41958,">50K"
"9398",41959,"<=50K"
"9399",41960,"<=50K"
"9400",41961,"<=50K"
"9401",41962,"<=50K"
"9402",41963,"<=50K"
"9403",41964,">50K"
"9404",41965,"<=50K"
"9405",41966,">50K"
"9406",41967,"<=50K"
"9407",41968,"<=50K"
"9408",41969,"<=50K"
"9409",41970,"<=50K"
"9410",41971,"<=50K"
"9411",41972,"<=50K"
"9412",41973,"<=50K"
"9413",41974,">50K"
"9414",41975,"<=50K"
"9415",41976,"<=50K"
"9416",41977,"<=50K"
"9417",41978,"<=50K"
"9418",41979,"<=50K"
"9419",41980,">50K"
"9420",41981,"<=50K"
"9421",41982,"<=50K"
"9422",41983,"<=50K"
"9423",41984,"<=50K"
"9424",41985,"<=50K"
"9425",41986,"<=50K"
"9426",41987,"<=50K"
"9427",41988,"<=50K"
"9428",41989,"<=50K"
"9429",41990,"<=50K"
"9430",41991,"<=50K"
"9431",41992,">50K"
"9432",41993,"<=50K"
"9433",41994,"<=50K"
"9434",41995,"<=50K"
"9435",41996,"<=50K"
"9436",41997,"<=50K"
"9437",41998,">50K"
"9438",41999,"<=50K"
"9439",42000,"<=50K"
"9440",42001,"<=50K"
"9441",42002,"<=50K"
"9442",42003,"<=50K"
"9443",42004,"<=50K"
"9444",42005,">50K"
"9445",42006,"<=50K"
"9446",42007,"<=50K"
"9447",42008,"<=50K"
"9448",42009,">50K"
"9449",42010,"<=50K"
"9450",42011,"<=50K"
"9451",42012,">50K"
"9452",42013,"<=50K"
"9453",42014,"<=50K"
"9454",42015,">50K"
"9455",42016,"<=50K"
"9456",42017,">50K"
"9457",42018,"<=50K"
"9458",42019,"<=50K"
"9459",42020,"<=50K"
"9460",42021,">50K"
"9461",42022,"<=50K"
"9462",42023,"<=50K"
"9463",42024,"<=50K"
"9464",42025,"<=50K"
"9465",42026,">50K"
"9466",42027,"<=50K"
"9467",42028,"<=50K"
"9468",42029,"<=50K"
"9469",42030,"<=50K"
"9470",42031,">50K"
"9471",42032,">50K"
"9472",42033,"<=50K"
"9473",42034,"<=50K"
"9474",42035,"<=50K"
"9475",42036,"<=50K"
"9476",42037,"<=50K"
"9477",42038,"<=50K"
"9478",42039,">50K"
"9479",42040,"<=50K"
"9480",42041,"<=50K"
"9481",42042,"<=50K"
"9482",42043,"<=50K"
"9483",42044,">50K"
"9484",42045,">50K"
"9485",42046,"<=50K"
"9486",42047,"<=50K"
"9487",42048,"<=50K"
"9488",42049,"<=50K"
"9489",42050,"<=50K"
"9490",42051,"<=50K"
"9491",42052,"<=50K"
"9492",42053,"<=50K"
"9493",42054,"<=50K"
"9494",42055,"<=50K"
"9495",42056,"<=50K"
"9496",42057,"<=50K"
"9497",42058,">50K"
"9498",42059,"<=50K"
"9499",42060,"<=50K"
"9500",42061,"<=50K"
"9501",42062,"<=50K"
"9502",42063,"<=50K"
"9503",42064,"<=50K"
"9504",42065,"<=50K"
"9505",42066,"<=50K"
"9506",42067,">50K"
"9507",42068,"<=50K"
"9508",42069,"<=50K"
"9509",42070,"<=50K"
"9510",42071,"<=50K"
"9511",42072,">50K"
"9512",42073,"<=50K"
"9513",42074,"<=50K"
"9514",42075,"<=50K"
"9515",42076,"<=50K"
"9516",42077,"<=50K"
"9517",42078,"<=50K"
"9518",42079,"<=50K"
"9519",42080,"<=50K"
"9520",42081,">50K"
"9521",42082,">50K"
"9522",42083,">50K"
"9523",42084,"<=50K"
"9524",42085,"<=50K"
"9525",42086,"<=50K"
"9526",42087,">50K"
"9527",42088,"<=50K"
"9528",42089,"<=50K"
"9529",42090,"<=50K"
"9530",42091,"<=50K"
"9531",42092,"<=50K"
"9532",42093,"<=50K"
"9533",42094,"<=50K"
"9534",42095,">50K"
"9535",42096,"<=50K"
"9536",42097,"<=50K"
"9537",42098,"<=50K"
"9538",42099,"<=50K"
"9539",42100,"<=50K"
"9540",42101,"<=50K"
"9541",42102,">50K"
"9542",42103,"<=50K"
"9543",42104,">50K"
"9544",42105,"<=50K"
"9545",42106,"<=50K"
"9546",42107,"<=50K"
"9547",42108,"<=50K"
"9548",42109,"<=50K"
"9549",42110,"<=50K"
"9550",42111,"<=50K"
"9551",42112,"<=50K"
"9552",42113,"<=50K"
"9553",42114,"<=50K"
"9554",42115,"<=50K"
"9555",42116,"<=50K"
"9556",42117,"<=50K"
"9557",42118,"<=50K"
"9558",42119,"<=50K"
"9559",42120,"<=50K"
"9560",42121,"<=50K"
"9561",42122,"<=50K"
"9562",42123,"<=50K"
"9563",42124,">50K"
"9564",42125,"<=50K"
"9565",42126,">50K"
"9566",42127,"<=50K"
"9567",42128,">50K"
"9568",42129,"<=50K"
"9569",42130,">50K"
"9570",42131,"<=50K"
"9571",42132,"<=50K"
"9572",42133,"<=50K"
"9573",42134,"<=50K"
"9574",42135,"<=50K"
"9575",42136,"<=50K"
"9576",42137,"<=50K"
"9577",42138,">50K"
"9578",42139,">50K"
"9579",42140,"<=50K"
"9580",42141,"<=50K"
"9581",42142,"<=50K"
"9582",42143,"<=50K"
"9583",42144,"<=50K"
"9584",42145,"<=50K"
"9585",42146,"<=50K"
"9586",42147,"<=50K"
"9587",42148,">50K"
"9588",42149,"<=50K"
"9589",42150,"<=50K"
"9590",42151,">50K"
"9591",42152,">50K"
"9592",42153,"<=50K"
"9593",42154,"<=50K"
"9594",42155,"<=50K"
"9595",42156,"<=50K"
"9596",42157,"<=50K"
"9597",42158,"<=50K"
"9598",42159,"<=50K"
"9599",42160,"<=50K"
"9600",42161,"<=50K"
"9601",42162,">50K"
"9602",42163,">50K"
"9603",42164,"<=50K"
"9604",42165,"<=50K"
"9605",42166,"<=50K"
"9606",42167,"<=50K"
"9607",42168,"<=50K"
"9608",42169,"<=50K"
"9609",42170,"<=50K"
"9610",42171,"<=50K"
"9611",42172,"<=50K"
"9612",42173,"<=50K"
"9613",42174,"<=50K"
"9614",42175,"<=50K"
"9615",42176,"<=50K"
"9616",42177,"<=50K"
"9617",42178,">50K"
"9618",42179,">50K"
"9619",42180,"<=50K"
"9620",42181,">50K"
"9621",42182,">50K"
"9622",42183,"<=50K"
"9623",42184,"<=50K"
"9624",42185,"<=50K"
"9625",42186,"<=50K"
"9626",42187,"<=50K"
"9627",42188,"<=50K"
"9628",42189,">50K"
"9629",42190,"<=50K"
"9630",42191,"<=50K"
"9631",42192,"<=50K"
"9632",42193,">50K"
"9633",42194,">50K"
"9634",42195,"<=50K"
"9635",42196,"<=50K"
"9636",42197,">50K"
"9637",42198,"<=50K"
"9638",42199,"<=50K"
"9639",42200,"<=50K"
"9640",42201,"<=50K"
"9641",42202,"<=50K"
"9642",42203,">50K"
"9643",42204,"<=50K"
"9644",42205,"<=50K"
"9645",42206,"<=50K"
"9646",42207,"<=50K"
"9647",42208,"<=50K"
"9648",42209,"<=50K"
"9649",42210,"<=50K"
"9650",42211,"<=50K"
"9651",42212,">50K"
"9652",42213,">50K"
"9653",42214,">50K"
"9654",42215,"<=50K"
"9655",42216,"<=50K"
"9656",42217,"<=50K"
"9657",42218,"<=50K"
"9658",42219,"<=50K"
"9659",42220,"<=50K"
"9660",42221,">50K"
"9661",42222,"<=50K"
"9662",42223,">50K"
"9663",42224,">50K"
"9664",42225,"<=50K"
"9665",42226,"<=50K"
"9666",42227,"<=50K"
"9667",42228,">50K"
"9668",42229,"<=50K"
"9669",42230,">50K"
"9670",42231,"<=50K"
"9671",42232,"<=50K"
"9672",42233,"<=50K"
"9673",42234,"<=50K"
"9674",42235,"<=50K"
"9675",42236,"<=50K"
"9676",42237,"<=50K"
"9677",42238,"<=50K"
"9678",42239,"<=50K"
"9679",42240,"<=50K"
"9680",42241,"<=50K"
"9681",42242,"<=50K"
"9682",42243,">50K"
"9683",42244,"<=50K"
"9684",42245,"<=50K"
"9685",42246,"<=50K"
"9686",42247,"<=50K"
"9687",42248,"<=50K"
"9688",42249,"<=50K"
"9689",42250,"<=50K"
"9690",42251,"<=50K"
"9691",42252,"<=50K"
"9692",42253,"<=50K"
"9693",42254,"<=50K"
"9694",42255,"<=50K"
"9695",42256,"<=50K"
"9696",42257,"<=50K"
"9697",42258,"<=50K"
"9698",42259,">50K"
"9699",42260,">50K"
"9700",42261,"<=50K"
"9701",42262,">50K"
"9702",42263,">50K"
"9703",42264,"<=50K"
"9704",42265,"<=50K"
"9705",42266,"<=50K"
"9706",42267,"<=50K"
"9707",42268,"<=50K"
"9708",42269,"<=50K"
"9709",42270,"<=50K"
"9710",42271,"<=50K"
"9711",42272,"<=50K"
"9712",42273,"<=50K"
"9713",42274,">50K"
"9714",42275,">50K"
"9715",42276,">50K"
"9716",42277,"<=50K"
"9717",42278,"<=50K"
"9718",42279,"<=50K"
"9719",42280,"<=50K"
"9720",42281,"<=50K"
"9721",42282,"<=50K"
"9722",42283,"<=50K"
"9723",42284,"<=50K"
"9724",42285,"<=50K"
"9725",42286,"<=50K"
"9726",42287,"<=50K"
"9727",42288,">50K"
"9728",42289,">50K"
"9729",42290,">50K"
"9730",42291,"<=50K"
"9731",42292,"<=50K"
"9732",42293,"<=50K"
"9733",42294,"<=50K"
"9734",42295,"<=50K"
"9735",42296,"<=50K"
"9736",42297,"<=50K"
"9737",42298,"<=50K"
"9738",42299,"<=50K"
"9739",42300,"<=50K"
"9740",42301,"<=50K"
"9741",42302,">50K"
"9742",42303,"<=50K"
"9743",42304,">50K"
"9744",42305,"<=50K"
"9745",42306,"<=50K"
"9746",42307,"<=50K"
"9747",42308,"<=50K"
"9748",42309,"<=50K"
"9749",42310,"<=50K"
"9750",42311,">50K"
"9751",42312,"<=50K"
"9752",42313,"<=50K"
"9753",42314,"<=50K"
"9754",42315,"<=50K"
"9755",42316,"<=50K"
"9756",42317,"<=50K"
"9757",42318,"<=50K"
"9758",42319,"<=50K"
"9759",42320,"<=50K"
"9760",42321,"<=50K"
"9761",42322,"<=50K"
"9762",42323,"<=50K"
"9763",42324,"<=50K"
"9764",42325,"<=50K"
"9765",42326,"<=50K"
"9766",42327,"<=50K"
"9767",42328,"<=50K"
"9768",42329,"<=50K"
"9769",42330,"<=50K"
"9770",42331,"<=50K"
"9771",42332,">50K"
"9772",42333,"<=50K"
"9773",42334,">50K"
"9774",42335,"<=50K"
"9775",42336,"<=50K"
"9776",42337,"<=50K"
"9777",42338,"<=50K"
"9778",42339,"<=50K"
"9779",42340,"<=50K"
"9780",42341,"<=50K"
"9781",42342,">50K"
"9782",42343,"<=50K"
"9783",42344,">50K"
"9784",42345,"<=50K"
"9785",42346,"<=50K"
"9786",42347,">50K"
"9787",42348,"<=50K"
"9788",42349,">50K"
"9789",42350,"<=50K"
"9790",42351,"<=50K"
"9791",42352,"<=50K"
"9792",42353,">50K"
"9793",42354,">50K"
"9794",42355,"<=50K"
"9795",42356,"<=50K"
"9796",42357,"<=50K"
"9797",42358,"<=50K"
"9798",42359,"<=50K"
"9799",42360,"<=50K"
"9800",42361,"<=50K"
"9801",42362,"<=50K"
"9802",42363,"<=50K"
"9803",42364,"<=50K"
"9804",42365,"<=50K"
"9805",42366,">50K"
"9806",42367,"<=50K"
"9807",42368,"<=50K"
"9808",42369,"<=50K"
"9809",42370,"<=50K"
"9810",42371,"<=50K"
"9811",42372,"<=50K"
"9812",42373,"<=50K"
"9813",42374,"<=50K"
"9814",42375,">50K"
"9815",42376,"<=50K"
"9816",42377,"<=50K"
"9817",42378,"<=50K"
"9818",42379,"<=50K"
"9819",42380,">50K"
"9820",42381,"<=50K"
"9821",42382,"<=50K"
"9822",42383,"<=50K"
"9823",42384,"<=50K"
"9824",42385,"<=50K"
"9825",42386,"<=50K"
"9826",42387,"<=50K"
"9827",42388,"<=50K"
"9828",42389,"<=50K"
"9829",42390,"<=50K"
"9830",42391,"<=50K"
"9831",42392,"<=50K"
"9832",42393,"<=50K"
"9833",42394,"<=50K"
"9834",42395,"<=50K"
"9835",42396,"<=50K"
"9836",42397,"<=50K"
"9837",42398,"<=50K"
"9838",42399,"<=50K"
"9839",42400,"<=50K"
"9840",42401,">50K"
"9841",42402,"<=50K"
"9842",42403,"<=50K"
"9843",42404,">50K"
"9844",42405,"<=50K"
"9845",42406,"<=50K"
"9846",42407,"<=50K"
"9847",42408,"<=50K"
"9848",42409,">50K"
"9849",42410,"<=50K"
"9850",42411,"<=50K"
"9851",42412,">50K"
"9852",42413,"<=50K"
"9853",42414,"<=50K"
"9854",42415,"<=50K"
"9855",42416,"<=50K"
"9856",42417,"<=50K"
"9857",42418,"<=50K"
"9858",42419,"<=50K"
"9859",42420,"<=50K"
"9860",42421,"<=50K"
"9861",42422,"<=50K"
"9862",42423,"<=50K"
"9863",42424,"<=50K"
"9864",42425,">50K"
"9865",42426,"<=50K"
"9866",42427,"<=50K"
"9867",42428,"<=50K"
"9868",42429,">50K"
"9869",42430,"<=50K"
"9870",42431,"<=50K"
"9871",42432,"<=50K"
"9872",42433,">50K"
"9873",42434,"<=50K"
"9874",42435,">50K"
"9875",42436,"<=50K"
"9876",42437,"<=50K"
"9877",42438,"<=50K"
"9878",42439,">50K"
"9879",42440,"<=50K"
"9880",42441,"<=50K"
"9881",42442,"<=50K"
"9882",42443,">50K"
"9883",42444,"<=50K"
"9884",42445,"<=50K"
"9885",42446,"<=50K"
"9886",42447,"<=50K"
"9887",42448,"<=50K"
"9888",42449,"<=50K"
"9889",42450,"<=50K"
"9890",42451,"<=50K"
"9891",42452,">50K"
"9892",42453,"<=50K"
"9893",42454,">50K"
"9894",42455,">50K"
"9895",42456,"<=50K"
"9896",42457,"<=50K"
"9897",42458,">50K"
"9898",42459,"<=50K"
"9899",42460,"<=50K"
"9900",42461,"<=50K"
"9901",42462,">50K"
"9902",42463,"<=50K"
"9903",42464,">50K"
"9904",42465,"<=50K"
"9905",42466,"<=50K"
"9906",42467,">50K"
"9907",42468,">50K"
"9908",42469,"<=50K"
"9909",42470,"<=50K"
"9910",42471,">50K"
"9911",42472,"<=50K"
"9912",42473,"<=50K"
"9913",42474,"<=50K"
"9914",42475,"<=50K"
"9915",42476,"<=50K"
"9916",42477,">50K"
"9917",42478,">50K"
"9918",42479,">50K"
"9919",42480,"<=50K"
"9920",42481,">50K"
"9921",42482,"<=50K"
"9922",42483,">50K"
"9923",42484,"<=50K"
"9924",42485,"<=50K"
"9925",42486,"<=50K"
"9926",42487,">50K"
"9927",42488,">50K"
"9928",42489,"<=50K"
"9929",42490,"<=50K"
"9930",42491,"<=50K"
"9931",42492,"<=50K"
"9932",42493,"<=50K"
"9933",42494,"<=50K"
"9934",42495,"<=50K"
"9935",42496,"<=50K"
"9936",42497,"<=50K"
"9937",42498,"<=50K"
"9938",42499,"<=50K"
"9939",42500,"<=50K"
"9940",42501,">50K"
"9941",42502,"<=50K"
"9942",42503,"<=50K"
"9943",42504,"<=50K"
"9944",42505,"<=50K"
"9945",42506,"<=50K"
"9946",42507,">50K"
"9947",42508,"<=50K"
"9948",42509,"<=50K"
"9949",42510,">50K"
"9950",42511,">50K"
"9951",42512,"<=50K"
"9952",42513,"<=50K"
"9953",42514,"<=50K"
"9954",42515,">50K"
"9955",42516,"<=50K"
"9956",42517,"<=50K"
"9957",42518,"<=50K"
"9958",42519,"<=50K"
"9959",42520,"<=50K"
"9960",42521,"<=50K"
"9961",42522,">50K"
"9962",42523,"<=50K"
"9963",42524,"<=50K"
"9964",42525,">50K"
"9965",42526,">50K"
"9966",42527,">50K"
"9967",42528,"<=50K"
"9968",42529,"<=50K"
"9969",42530,"<=50K"
"9970",42531,"<=50K"
"9971",42532,"<=50K"
"9972",42533,">50K"
"9973",42534,"<=50K"
"9974",42535,"<=50K"
"9975",42536,"<=50K"
"9976",42537,"<=50K"
"9977",42538,"<=50K"
"9978",42539,"<=50K"
"9979",42540,"<=50K"
"9980",42541,"<=50K"
"9981",42542,"<=50K"
"9982",42543,">50K"
"9983",42544,"<=50K"
"9984",42545,"<=50K"
"9985",42546,"<=50K"
"9986",42547,"<=50K"
"9987",42548,">50K"
"9988",42549,"<=50K"
"9989",42550,"<=50K"
"9990",42551,"<=50K"
"9991",42552,"<=50K"
"9992",42553,"<=50K"
"9993",42554,"<=50K"
"9994",42555,"<=50K"
"9995",42556,">50K"
"9996",42557,"<=50K"
"9997",42558,"<=50K"
"9998",42559,"<=50K"
"9999",42560,"<=50K"
"10000",42561,"<=50K"
"10001",42562,"<=50K"
"10002",42563,"<=50K"
"10003",42564,"<=50K"
"10004",42565,"<=50K"
"10005",42566,"<=50K"
"10006",42567,"<=50K"
"10007",42568,"<=50K"
"10008",42569,"<=50K"
"10009",42570,"<=50K"
"10010",42571,"<=50K"
"10011",42572,"<=50K"
"10012",42573,"<=50K"
"10013",42574,">50K"
"10014",42575,"<=50K"
"10015",42576,">50K"
"10016",42577,"<=50K"
"10017",42578,"<=50K"
"10018",42579,"<=50K"
"10019",42580,"<=50K"
"10020",42581,">50K"
"10021",42582,">50K"
"10022",42583,"<=50K"
"10023",42584,"<=50K"
"10024",42585,"<=50K"
"10025",42586,"<=50K"
"10026",42587,"<=50K"
"10027",42588,"<=50K"
"10028",42589,"<=50K"
"10029",42590,"<=50K"
"10030",42591,"<=50K"
"10031",42592,"<=50K"
"10032",42593,"<=50K"
"10033",42594,">50K"
"10034",42595,"<=50K"
"10035",42596,">50K"
"10036",42597,"<=50K"
"10037",42598,"<=50K"
"10038",42599,"<=50K"
"10039",42600,"<=50K"
"10040",42601,"<=50K"
"10041",42602,"<=50K"
"10042",42603,"<=50K"
"10043",42604,"<=50K"
"10044",42605,"<=50K"
"10045",42606,">50K"
"10046",42607,"<=50K"
"10047",42608,"<=50K"
"10048",42609,"<=50K"
"10049",42610,"<=50K"
"10050",42611,">50K"
"10051",42612,"<=50K"
"10052",42613,"<=50K"
"10053",42614,"<=50K"
"10054",42615,"<=50K"
"10055",42616,"<=50K"
"10056",42617,">50K"
"10057",42618,">50K"
"10058",42619,"<=50K"
"10059",42620,">50K"
"10060",42621,"<=50K"
"10061",42622,"<=50K"
"10062",42623,">50K"
"10063",42624,"<=50K"
"10064",42625,"<=50K"
"10065",42626,"<=50K"
"10066",42627,"<=50K"
"10067",42628,"<=50K"
"10068",42629,"<=50K"
"10069",42630,"<=50K"
"10070",42631,"<=50K"
"10071",42632,"<=50K"
"10072",42633,"<=50K"
"10073",42634,"<=50K"
"10074",42635,">50K"
"10075",42636,"<=50K"
"10076",42637,"<=50K"
"10077",42638,"<=50K"
"10078",42639,"<=50K"
"10079",42640,"<=50K"
"10080",42641,"<=50K"
"10081",42642,"<=50K"
"10082",42643,"<=50K"
"10083",42644,"<=50K"
"10084",42645,">50K"
"10085",42646,"<=50K"
"10086",42647,"<=50K"
"10087",42648,"<=50K"
"10088",42649,"<=50K"
"10089",42650,"<=50K"
"10090",42651,"<=50K"
"10091",42652,">50K"
"10092",42653,"<=50K"
"10093",42654,"<=50K"
"10094",42655,"<=50K"
"10095",42656,"<=50K"
"10096",42657,"<=50K"
"10097",42658,">50K"
"10098",42659,"<=50K"
"10099",42660,"<=50K"
"10100",42661,"<=50K"
"10101",42662,"<=50K"
"10102",42663,">50K"
"10103",42664,"<=50K"
"10104",42665,"<=50K"
"10105",42666,">50K"
"10106",42667,"<=50K"
"10107",42668,"<=50K"
"10108",42669,"<=50K"
"10109",42670,"<=50K"
"10110",42671,"<=50K"
"10111",42672,"<=50K"
"10112",42673,">50K"
"10113",42674,"<=50K"
"10114",42675,"<=50K"
"10115",42676,">50K"
"10116",42677,"<=50K"
"10117",42678,"<=50K"
"10118",42679,"<=50K"
"10119",42680,"<=50K"
"10120",42681,"<=50K"
"10121",42682,"<=50K"
"10122",42683,">50K"
"10123",42684,"<=50K"
"10124",42685,"<=50K"
"10125",42686,"<=50K"
"10126",42687,"<=50K"
"10127",42688,"<=50K"
"10128",42689,">50K"
"10129",42690,"<=50K"
"10130",42691,">50K"
"10131",42692,"<=50K"
"10132",42693,"<=50K"
"10133",42694,"<=50K"
"10134",42695,">50K"
"10135",42696,"<=50K"
"10136",42697,"<=50K"
"10137",42698,"<=50K"
"10138",42699,"<=50K"
"10139",42700,">50K"
"10140",42701,"<=50K"
"10141",42702,"<=50K"
"10142",42703,"<=50K"
"10143",42704,">50K"
"10144",42705,"<=50K"
"10145",42706,"<=50K"
"10146",42707,"<=50K"
"10147",42708,"<=50K"
"10148",42709,"<=50K"
"10149",42710,"<=50K"
"10150",42711,"<=50K"
"10151",42712,"<=50K"
"10152",42713,"<=50K"
"10153",42714,">50K"
"10154",42715,">50K"
"10155",42716,">50K"
"10156",42717,">50K"
"10157",42718,"<=50K"
"10158",42719,"<=50K"
"10159",42720,"<=50K"
"10160",42721,"<=50K"
"10161",42722,"<=50K"
"10162",42723,"<=50K"
"10163",42724,"<=50K"
"10164",42725,"<=50K"
"10165",42726,"<=50K"
"10166",42727,"<=50K"
"10167",42728,"<=50K"
"10168",42729,">50K"
"10169",42730,"<=50K"
"10170",42731,"<=50K"
"10171",42732,"<=50K"
"10172",42733,">50K"
"10173",42734,"<=50K"
"10174",42735,"<=50K"
"10175",42736,">50K"
"10176",42737,">50K"
"10177",42738,"<=50K"
"10178",42739,"<=50K"
"10179",42740,"<=50K"
"10180",42741,"<=50K"
"10181",42742,"<=50K"
"10182",42743,">50K"
"10183",42744,"<=50K"
"10184",42745,"<=50K"
"10185",42746,"<=50K"
"10186",42747,"<=50K"
"10187",42748,"<=50K"
"10188",42749,">50K"
"10189",42750,"<=50K"
"10190",42751,"<=50K"
"10191",42752,"<=50K"
"10192",42753,"<=50K"
"10193",42754,"<=50K"
"10194",42755,"<=50K"
"10195",42756,">50K"
"10196",42757,"<=50K"
"10197",42758,"<=50K"
"10198",42759,"<=50K"
"10199",42760,"<=50K"
"10200",42761,"<=50K"
"10201",42762,"<=50K"
"10202",42763,"<=50K"
"10203",42764,"<=50K"
"10204",42765,"<=50K"
"10205",42766,"<=50K"
"10206",42767,"<=50K"
"10207",42768,">50K"
"10208",42769,">50K"
"10209",42770,">50K"
"10210",42771,"<=50K"
"10211",42772,"<=50K"
"10212",42773,"<=50K"
"10213",42774,"<=50K"
"10214",42775,">50K"
"10215",42776,"<=50K"
"10216",42777,"<=50K"
"10217",42778,"<=50K"
"10218",42779,"<=50K"
"10219",42780,"<=50K"
"10220",42781,">50K"
"10221",42782,"<=50K"
"10222",42783,"<=50K"
"10223",42784,"<=50K"
"10224",42785,"<=50K"
"10225",42786,"<=50K"
"10226",42787,"<=50K"
"10227",42788,"<=50K"
"10228",42789,"<=50K"
"10229",42790,"<=50K"
"10230",42791,"<=50K"
"10231",42792,"<=50K"
"10232",42793,"<=50K"
"10233",42794,"<=50K"
"10234",42795,"<=50K"
"10235",42796,"<=50K"
"10236",42797,">50K"
"10237",42798,"<=50K"
"10238",42799,"<=50K"
"10239",42800,"<=50K"
"10240",42801,"<=50K"
"10241",42802,"<=50K"
"10242",42803,"<=50K"
"10243",42804,"<=50K"
"10244",42805,">50K"
"10245",42806,">50K"
"10246",42807,"<=50K"
"10247",42808,"<=50K"
"10248",42809,"<=50K"
"10249",42810,"<=50K"
"10250",42811,"<=50K"
"10251",42812,"<=50K"
"10252",42813,"<=50K"
"10253",42814,"<=50K"
"10254",42815,"<=50K"
"10255",42816,"<=50K"
"10256",42817,"<=50K"
"10257",42818,"<=50K"
"10258",42819,"<=50K"
"10259",42820,"<=50K"
"10260",42821,"<=50K"
"10261",42822,"<=50K"
"10262",42823,"<=50K"
"10263",42824,"<=50K"
"10264",42825,"<=50K"
"10265",42826,"<=50K"
"10266",42827,"<=50K"
"10267",42828,"<=50K"
"10268",42829,"<=50K"
"10269",42830,"<=50K"
"10270",42831,"<=50K"
"10271",42832,"<=50K"
"10272",42833,">50K"
"10273",42834,"<=50K"
"10274",42835,">50K"
"10275",42836,"<=50K"
"10276",42837,"<=50K"
"10277",42838,"<=50K"
"10278",42839,">50K"
"10279",42840,"<=50K"
"10280",42841,"<=50K"
"10281",42842,"<=50K"
"10282",42843,"<=50K"
"10283",42844,">50K"
"10284",42845,"<=50K"
"10285",42846,"<=50K"
"10286",42847,"<=50K"
"10287",42848,"<=50K"
"10288",42849,"<=50K"
"10289",42850,">50K"
"10290",42851,"<=50K"
"10291",42852,"<=50K"
"10292",42853,"<=50K"
"10293",42854,"<=50K"
"10294",42855,">50K"
"10295",42856,"<=50K"
"10296",42857,"<=50K"
"10297",42858,"<=50K"
"10298",42859,"<=50K"
"10299",42860,"<=50K"
"10300",42861,"<=50K"
"10301",42862,"<=50K"
"10302",42863,"<=50K"
"10303",42864,"<=50K"
"10304",42865,"<=50K"
"10305",42866,"<=50K"
"10306",42867,"<=50K"
"10307",42868,"<=50K"
"10308",42869,"<=50K"
"10309",42870,"<=50K"
"10310",42871,"<=50K"
"10311",42872,"<=50K"
"10312",42873,"<=50K"
"10313",42874,"<=50K"
"10314",42875,"<=50K"
"10315",42876,"<=50K"
"10316",42877,"<=50K"
"10317",42878,"<=50K"
"10318",42879,"<=50K"
"10319",42880,">50K"
"10320",42881,"<=50K"
"10321",42882,">50K"
"10322",42883,"<=50K"
"10323",42884,"<=50K"
"10324",42885,"<=50K"
"10325",42886,"<=50K"
"10326",42887,"<=50K"
"10327",42888,"<=50K"
"10328",42889,">50K"
"10329",42890,"<=50K"
"10330",42891,"<=50K"
"10331",42892,"<=50K"
"10332",42893,"<=50K"
"10333",42894,"<=50K"
"10334",42895,"<=50K"
"10335",42896,"<=50K"
"10336",42897,"<=50K"
"10337",42898,"<=50K"
"10338",42899,">50K"
"10339",42900,"<=50K"
"10340",42901,"<=50K"
"10341",42902,"<=50K"
"10342",42903,"<=50K"
"10343",42904,"<=50K"
"10344",42905,"<=50K"
"10345",42906,"<=50K"
"10346",42907,">50K"
"10347",42908,">50K"
"10348",42909,">50K"
"10349",42910,"<=50K"
"10350",42911,"<=50K"
"10351",42912,"<=50K"
"10352",42913,"<=50K"
